inning,team_name,over_num,batsman_name,bowler,non_striker,extra_type,extra_run,total_run,batsman_run,dismissal_kind,dismissed_player,fielders_name,mergeid
2,Bermuda,0,O Bascome,E Otieno,TS Fray,,0,0,0,caught,O Bascome,NM Odhiambo,31289231289
2,Bermuda,0,DC Stovell,E Otieno,TS Fray,,0,0,0,,,,31289231289
2,Bermuda,0,DC Stovell,E Otieno,TS Fray,,0,3,3,,,,31289231289
2,Bermuda,0,TS Fray,E Otieno,DC Stovell,,0,1,1,,,,31289231289
2,Bermuda,0,DC Stovell,E Otieno,TS Fray,,0,1,1,,,,31289231289
2,Bermuda,0,TS Fray,E Otieno,DC Stovell,,0,1,1,,,,31289231289
2,Bermuda,1,TS Fray,SO Ngoche,DC Stovell,,0,0,0,,,,31289231289
2,Bermuda,1,TS Fray,SO Ngoche,DC Stovell,,0,0,0,,,,31289231289
2,Bermuda,1,TS Fray,SO Ngoche,DC Stovell,,0,0,0,,,,31289231289
2,Bermuda,1,TS Fray,SO Ngoche,DC Stovell,,0,1,1,,,,31289231289
2,Bermuda,1,DC Stovell,SO Ngoche,TS Fray,,0,0,0,,,,31289231289
2,Bermuda,1,DC Stovell,SO Ngoche,TS Fray,,0,0,0,bowled,DC Stovell,,31289231289
2,Bermuda,2,TS Fray,LN Oluoch,DMW Rawlins,,0,0,0,run out,TS Fray,,31289231289
2,Bermuda,2,JJ Tucker,LN Oluoch,DMW Rawlins,,0,0,0,,,,31289231289
2,Bermuda,2,JJ Tucker,LN Oluoch,DMW Rawlins,,0,0,0,,,,31289231289
2,Bermuda,2,JJ Tucker,LN Oluoch,DMW Rawlins,,0,0,0,,,,31289231289
2,Bermuda,2,JJ Tucker,LN Oluoch,DMW Rawlins,,0,4,4,,,,31289231289
2,Bermuda,2,JJ Tucker,LN Oluoch,DMW Rawlins,,0,1,1,,,,31289231289
2,Bermuda,3,JJ Tucker,E Otieno,DMW Rawlins,,0,1,1,,,,31289231289
2,Bermuda,3,DMW Rawlins,E Otieno,JJ Tucker,,0,0,0,,,,31289231289
2,Bermuda,3,DMW Rawlins,E Otieno,JJ Tucker,,0,0,0,,,,31289231289
2,Bermuda,3,DMW Rawlins,E Otieno,JJ Tucker,,0,0,0,,,,31289231289
2,Bermuda,3,DMW Rawlins,E Otieno,JJ Tucker,,0,0,0,,,,31289231289
2,Bermuda,3,DMW Rawlins,E Otieno,JJ Tucker,,0,1,1,,,,31289231289
2,Bermuda,4,DMW Rawlins,SO Ngoche,JJ Tucker,,0,1,1,,,,31289231289
2,Bermuda,4,JJ Tucker,SO Ngoche,DMW Rawlins,,0,1,1,,,,31289231289
2,Bermuda,4,DMW Rawlins,SO Ngoche,JJ Tucker,,0,4,4,,,,31289231289
2,Bermuda,4,DMW Rawlins,SO Ngoche,JJ Tucker,,0,1,1,,,,31289231289
2,Bermuda,4,JJ Tucker,SO Ngoche,DMW Rawlins,,0,1,1,,,,31289231289
2,Bermuda,4,DMW Rawlins,SO Ngoche,JJ Tucker,,0,0,0,,,,31289231289
2,Bermuda,5,JJ Tucker,LN Oluoch,DMW Rawlins,,0,0,0,,,,31289231289
2,Bermuda,5,JJ Tucker,LN Oluoch,DMW Rawlins,,0,0,0,,,,31289231289
2,Bermuda,5,JJ Tucker,LN Oluoch,DMW Rawlins,,0,0,0,,,,31289231289
2,Bermuda,5,JJ Tucker,LN Oluoch,DMW Rawlins,,0,0,0,,,,31289231289
2,Bermuda,5,JJ Tucker,LN Oluoch,DMW Rawlins,,0,1,1,,,,31289231289
2,Bermuda,5,DMW Rawlins,LN Oluoch,JJ Tucker,,0,0,0,,,,31289231289
2,Bermuda,6,JJ Tucker,CO Obuya,DMW Rawlins,,0,0,0,,,,31289231289
2,Bermuda,6,JJ Tucker,CO Obuya,DMW Rawlins,,0,0,0,,,,31289231289
2,Bermuda,6,JJ Tucker,CO Obuya,DMW Rawlins,,0,1,1,,,,31289231289
2,Bermuda,6,DMW Rawlins,CO Obuya,JJ Tucker,,0,4,4,,,,31289231289
2,Bermuda,6,DMW Rawlins,CO Obuya,JJ Tucker,,0,4,4,,,,31289231289
2,Bermuda,6,DMW Rawlins,CO Obuya,JJ Tucker,,0,4,4,,,,31289231289
2,Bermuda,7,JJ Tucker,NM Odhiambo,DMW Rawlins,,0,0,0,,,,31289231289
2,Bermuda,7,JJ Tucker,NM Odhiambo,DMW Rawlins,,0,0,0,,,,31289231289
2,Bermuda,7,JJ Tucker,NM Odhiambo,DMW Rawlins,,0,1,1,,,,31289231289
2,Bermuda,7,DMW Rawlins,NM Odhiambo,JJ Tucker,,0,1,1,,,,31289231289
2,Bermuda,7,JJ Tucker,NM Odhiambo,DMW Rawlins,,0,1,1,,,,31289231289
2,Bermuda,7,DMW Rawlins,NM Odhiambo,JJ Tucker,,0,6,6,,,,31289231289
2,Bermuda,8,JJ Tucker,SO Ngoche,DMW Rawlins,,0,0,0,,,,31289231289
2,Bermuda,8,JJ Tucker,SO Ngoche,DMW Rawlins,,0,0,0,,,,31289231289
2,Bermuda,8,JJ Tucker,SO Ngoche,DMW Rawlins,,0,0,0,,,,31289231289
2,Bermuda,8,JJ Tucker,SO Ngoche,DMW Rawlins,,0,2,2,,,,31289231289
2,Bermuda,8,JJ Tucker,SO Ngoche,DMW Rawlins,,0,2,2,,,,31289231289
2,Bermuda,8,JJ Tucker,SO Ngoche,DMW Rawlins,,0,1,1,,,,31289231289
