inning,team_name,over_num,batsman_name,bowler,non_striker,extra_type,extra_run,total_run,batsman_run,dismissal_kind,dismissed_player,fielders_name,mergeid
1,New Zealand,0,SW Bates,RM Farrell,FL Mackay,,0,0,0,,,,342823428
1,New Zealand,0,SW Bates,RM Farrell,FL Mackay,,0,0,0,,,,342823428
1,New Zealand,0,SW Bates,RM Farrell,FL Mackay,,0,0,0,,,,342823428
1,New Zealand,0,SW Bates,RM Farrell,FL Mackay,,0,4,4,,,,342823428
1,New Zealand,0,SW Bates,RM Farrell,FL Mackay,,0,0,0,,,,342823428
1,New Zealand,0,SW Bates,RM Farrell,FL Mackay,,0,1,1,,,,342823428
1,New Zealand,1,SW Bates,JL Jonassen,FL Mackay,,0,0,0,lbw,SW Bates,,342823428
1,New Zealand,1,SJ McGlashan,JL Jonassen,FL Mackay,,0,4,4,,,,342823428
1,New Zealand,1,SJ McGlashan,JL Jonassen,FL Mackay,,0,0,0,,,,342823428
1,New Zealand,1,SJ McGlashan,JL Jonassen,FL Mackay,,0,0,0,,,,342823428
1,New Zealand,1,SJ McGlashan,JL Jonassen,FL Mackay,,0,0,0,,,,342823428
1,New Zealand,1,SJ McGlashan,JL Jonassen,FL Mackay,,0,0,0,,,,342823428
1,New Zealand,2,FL Mackay,HL Ferling,SJ McGlashan,,0,0,0,,,,342823428
1,New Zealand,2,FL Mackay,HL Ferling,SJ McGlashan,,0,1,1,,,,342823428
1,New Zealand,2,SJ McGlashan,HL Ferling,FL Mackay,,0,2,2,,,,342823428
1,New Zealand,2,SJ McGlashan,HL Ferling,FL Mackay,,0,4,4,,,,342823428
1,New Zealand,2,SJ McGlashan,HL Ferling,FL Mackay,,0,4,4,,,,342823428
1,New Zealand,2,SJ McGlashan,HL Ferling,FL Mackay,,0,0,0,,,,342823428
1,New Zealand,3,FL Mackay,JL Jonassen,SJ McGlashan,,0,0,0,,,,342823428
1,New Zealand,3,FL Mackay,JL Jonassen,SJ McGlashan,,0,0,0,,,,342823428
1,New Zealand,3,FL Mackay,JL Jonassen,SJ McGlashan,wides,1,1,0,,,,342823428
1,New Zealand,3,FL Mackay,JL Jonassen,SJ McGlashan,,0,4,4,,,,342823428
1,New Zealand,3,FL Mackay,JL Jonassen,SJ McGlashan,,0,1,1,,,,342823428
1,New Zealand,3,SJ McGlashan,JL Jonassen,FL Mackay,,0,0,0,,,,342823428
1,New Zealand,3,SJ McGlashan,JL Jonassen,FL Mackay,,0,1,1,,,,342823428
1,New Zealand,4,SJ McGlashan,SJ Coyte,FL Mackay,,0,0,0,,,,342823428
1,New Zealand,4,SJ McGlashan,SJ Coyte,FL Mackay,,0,0,0,,,,342823428
1,New Zealand,4,SJ McGlashan,SJ Coyte,FL Mackay,,0,0,0,lbw,SJ McGlashan,,342823428
1,New Zealand,4,KT Perkins,SJ Coyte,FL Mackay,,0,0,0,,,,342823428
1,New Zealand,4,KT Perkins,SJ Coyte,FL Mackay,,0,1,1,,,,342823428
1,New Zealand,4,FL Mackay,SJ Coyte,KT Perkins,,0,0,0,,,,342823428
1,New Zealand,5,KT Perkins,RM Farrell,FL Mackay,,0,4,4,,,,342823428
1,New Zealand,5,KT Perkins,RM Farrell,FL Mackay,,0,0,0,,,,342823428
1,New Zealand,5,KT Perkins,RM Farrell,FL Mackay,,0,0,0,,,,342823428
1,New Zealand,5,KT Perkins,RM Farrell,FL Mackay,,0,1,1,,,,342823428
1,New Zealand,5,FL Mackay,RM Farrell,KT Perkins,,0,2,2,,,,342823428
1,New Zealand,5,FL Mackay,RM Farrell,KT Perkins,,0,0,0,,,,342823428
1,New Zealand,6,KT Perkins,SJ Coyte,FL Mackay,,0,1,1,,,,342823428
1,New Zealand,6,FL Mackay,SJ Coyte,KT Perkins,,0,1,1,,,,342823428
1,New Zealand,6,KT Perkins,SJ Coyte,FL Mackay,,0,0,0,,,,342823428
1,New Zealand,6,KT Perkins,SJ Coyte,FL Mackay,,0,0,0,,,,342823428
1,New Zealand,6,KT Perkins,SJ Coyte,FL Mackay,,0,1,1,,,,342823428
1,New Zealand,6,FL Mackay,SJ Coyte,KT Perkins,,0,0,0,,,,342823428
1,New Zealand,7,KT Perkins,EA Perry,FL Mackay,,0,1,1,,,,342823428
1,New Zealand,7,FL Mackay,EA Perry,KT Perkins,,0,1,1,,,,342823428
1,New Zealand,7,KT Perkins,EA Perry,FL Mackay,,0,0,0,,,,342823428
1,New Zealand,7,KT Perkins,EA Perry,FL Mackay,,0,0,0,,,,342823428
1,New Zealand,7,KT Perkins,EA Perry,FL Mackay,,0,1,1,,,,342823428
1,New Zealand,7,FL Mackay,EA Perry,KT Perkins,,0,1,1,,,,342823428
1,New Zealand,8,FL Mackay,EA Osborne,KT Perkins,,0,1,1,,,,342823428
1,New Zealand,8,KT Perkins,EA Osborne,FL Mackay,,0,0,0,,,,342823428
1,New Zealand,8,KT Perkins,EA Osborne,FL Mackay,,0,2,2,,,,342823428
1,New Zealand,8,KT Perkins,EA Osborne,FL Mackay,,0,1,1,,,,342823428
