inning,team_name,over_num,batsman_name,bowler,non_striker,extra_type,extra_run,total_run,batsman_run,dismissal_kind,dismissed_player,fielders_name,mergeid
1,New Zealand,0,FH Allen,Mahedi Hasan,R Ravindra,,0,1,1,,,,31595231595
1,New Zealand,0,R Ravindra,Mahedi Hasan,FH Allen,,0,1,1,,,,31595231595
1,New Zealand,0,FH Allen,Mahedi Hasan,R Ravindra,,0,4,4,,,,31595231595
1,New Zealand,0,FH Allen,Mahedi Hasan,R Ravindra,,0,0,0,,,,31595231595
1,New Zealand,0,FH Allen,Mahedi Hasan,R Ravindra,,0,4,4,,,,31595231595
1,New Zealand,0,FH Allen,Mahedi Hasan,R Ravindra,,0,1,1,,,,31595231595
1,New Zealand,1,FH Allen,Nasum Ahmed,R Ravindra,,0,0,0,,,,31595231595
1,New Zealand,1,FH Allen,Nasum Ahmed,R Ravindra,,0,4,4,,,,31595231595
1,New Zealand,1,FH Allen,Nasum Ahmed,R Ravindra,,0,0,0,,,,31595231595
1,New Zealand,1,FH Allen,Nasum Ahmed,R Ravindra,,0,1,1,,,,31595231595
1,New Zealand,1,R Ravindra,Nasum Ahmed,FH Allen,,0,0,0,,,,31595231595
1,New Zealand,1,R Ravindra,Nasum Ahmed,FH Allen,,0,0,0,,,,31595231595
1,New Zealand,2,FH Allen,Mustafizur Rahman,R Ravindra,,0,0,0,caught,FH Allen,Mahmudullah,31595231595
1,New Zealand,2,WA Young,Mustafizur Rahman,R Ravindra,,0,0,0,,,,31595231595
1,New Zealand,2,WA Young,Mustafizur Rahman,R Ravindra,,0,0,0,,,,31595231595
1,New Zealand,2,WA Young,Mustafizur Rahman,R Ravindra,,0,0,0,,,,31595231595
1,New Zealand,2,WA Young,Mustafizur Rahman,R Ravindra,,0,0,0,,,,31595231595
1,New Zealand,2,WA Young,Mustafizur Rahman,R Ravindra,,0,0,0,,,,31595231595
1,New Zealand,3,R Ravindra,Shakib Al Hasan,WA Young,,0,1,1,,,,31595231595
1,New Zealand,3,WA Young,Shakib Al Hasan,R Ravindra,,0,4,4,,,,31595231595
1,New Zealand,3,WA Young,Shakib Al Hasan,R Ravindra,,0,0,0,,,,31595231595
1,New Zealand,3,WA Young,Shakib Al Hasan,R Ravindra,,0,0,0,,,,31595231595
1,New Zealand,3,WA Young,Shakib Al Hasan,R Ravindra,,0,4,4,,,,31595231595
1,New Zealand,3,WA Young,Shakib Al Hasan,R Ravindra,,0,0,0,,,,31595231595
1,New Zealand,4,R Ravindra,Mahedi Hasan,WA Young,,0,3,3,,,,31595231595
1,New Zealand,4,WA Young,Mahedi Hasan,R Ravindra,,0,2,2,,,,31595231595
1,New Zealand,4,WA Young,Mahedi Hasan,R Ravindra,,0,1,1,,,,31595231595
1,New Zealand,4,R Ravindra,Mahedi Hasan,WA Young,,0,4,4,,,,31595231595
1,New Zealand,4,R Ravindra,Mahedi Hasan,WA Young,,0,0,0,,,,31595231595
1,New Zealand,4,R Ravindra,Mahedi Hasan,WA Young,,0,0,0,,,,31595231595
1,New Zealand,5,WA Young,Nasum Ahmed,R Ravindra,,0,1,1,,,,31595231595
