inning,team_name,over_num,batsman_name,bowler,non_striker,extra_type,extra_run,total_run,batsman_run,dismissal_kind,dismissed_player,fielders_name,mergeid
2,Namibia,0,A van der Merwe,Aminata Kamara,KA Green,wides,1,1,0,,,,31070231070
2,Namibia,0,A van der Merwe,Aminata Kamara,KA Green,,0,0,0,,,,31070231070
2,Namibia,0,A van der Merwe,Aminata Kamara,KA Green,,0,0,0,,,,31070231070
2,Namibia,0,A van der Merwe,Aminata Kamara,KA Green,,0,3,3,,,,31070231070
2,Namibia,0,KA Green,Aminata Kamara,A van der Merwe,,0,4,4,,,,31070231070
2,Namibia,0,KA Green,Aminata Kamara,A van der Merwe,,0,0,0,,,,31070231070
2,Namibia,0,KA Green,Aminata Kamara,A van der Merwe,wides,1,1,0,,,,31070231070
2,Namibia,0,KA Green,Aminata Kamara,A van der Merwe,,0,0,0,,,,31070231070
2,Namibia,1,A van der Merwe,J Kowa,KA Green,,0,0,0,,,,31070231070
2,Namibia,1,A van der Merwe,J Kowa,KA Green,,0,0,0,,,,31070231070
2,Namibia,1,A van der Merwe,J Kowa,KA Green,,0,0,0,,,,31070231070
2,Namibia,1,A van der Merwe,J Kowa,KA Green,,0,1,1,,,,31070231070
2,Namibia,1,KA Green,J Kowa,A van der Merwe,wides,1,1,0,,,,31070231070
2,Namibia,1,KA Green,J Kowa,A van der Merwe,,0,4,4,,,,31070231070
2,Namibia,1,KA Green,J Kowa,A van der Merwe,,0,0,0,,,,31070231070
2,Namibia,2,A van der Merwe,Aminata Kamara,KA Green,wides,5,5,0,,,,31070231070
2,Namibia,2,A van der Merwe,Aminata Kamara,KA Green,wides,1,1,0,,,,31070231070
2,Namibia,2,A van der Merwe,Aminata Kamara,KA Green,,0,0,0,,,,31070231070
2,Namibia,2,A van der Merwe,Aminata Kamara,KA Green,,0,0,0,,,,31070231070
2,Namibia,2,A van der Merwe,Aminata Kamara,KA Green,,0,1,1,,,,31070231070
2,Namibia,2,KA Green,Aminata Kamara,A van der Merwe,,0,0,0,,,,31070231070
2,Namibia,2,KA Green,Aminata Kamara,A van der Merwe,,0,4,4,,,,31070231070
2,Namibia,2,KA Green,Aminata Kamara,A van der Merwe,,0,3,3,,,,31070231070
2,Namibia,3,KA Green,J Kowa,A van der Merwe,,0,2,2,,,,31070231070
2,Namibia,3,KA Green,J Kowa,A van der Merwe,,0,1,1,,,,31070231070
2,Namibia,3,A van der Merwe,J Kowa,KA Green,,0,0,0,,,,31070231070
2,Namibia,3,A van der Merwe,J Kowa,KA Green,,0,1,1,,,,31070231070
2,Namibia,3,KA Green,J Kowa,A van der Merwe,,0,0,0,,,,31070231070
2,Namibia,3,KA Green,J Kowa,A van der Merwe,,0,1,1,,,,31070231070
2,Namibia,4,KA Green,AM Kamara,A van der Merwe,wides,1,1,0,,,,31070231070
2,Namibia,4,KA Green,AM Kamara,A van der Merwe,,0,0,0,,,,31070231070
2,Namibia,4,KA Green,AM Kamara,A van der Merwe,,0,1,1,,,,31070231070
2,Namibia,4,A van der Merwe,AM Kamara,KA Green,,0,1,1,,,,31070231070
2,Namibia,4,KA Green,AM Kamara,A van der Merwe,,0,0,0,,,,31070231070
2,Namibia,4,KA Green,AM Kamara,A van der Merwe,,0,0,0,,,,31070231070
2,Namibia,4,KA Green,AM Kamara,A van der Merwe,,0,0,0,,,,31070231070
2,Namibia,5,A van der Merwe,Adama Kamara,KA Green,,0,1,1,,,,31070231070
2,Namibia,5,KA Green,Adama Kamara,A van der Merwe,,0,1,1,,,,31070231070
2,Namibia,5,A van der Merwe,Adama Kamara,KA Green,,0,0,0,,,,31070231070
2,Namibia,5,A van der Merwe,Adama Kamara,KA Green,,0,2,2,,,,31070231070
2,Namibia,5,A van der Merwe,Adama Kamara,KA Green,,0,1,1,,,,31070231070
2,Namibia,5,KA Green,Adama Kamara,A van der Merwe,,0,1,1,,,,31070231070
2,Namibia,6,KA Green,AM Kamara,A van der Merwe,,0,1,1,,,,31070231070
2,Namibia,6,A van der Merwe,AM Kamara,KA Green,,0,2,2,,,,31070231070
2,Namibia,6,A van der Merwe,AM Kamara,KA Green,,0,0,0,,,,31070231070
2,Namibia,6,A van der Merwe,AM Kamara,KA Green,,0,1,1,,,,31070231070
2,Namibia,6,KA Green,AM Kamara,A van der Merwe,,0,0,0,,,,31070231070
2,Namibia,6,KA Green,AM Kamara,A van der Merwe,,0,2,2,,,,31070231070
2,Namibia,7,A van der Merwe,Adama Kamara,KA Green,,0,0,0,,,,31070231070
2,Namibia,7,A van der Merwe,Adama Kamara,KA Green,,0,0,0,,,,31070231070
2,Namibia,7,A van der Merwe,Adama Kamara,KA Green,,0,1,1,,,,31070231070
2,Namibia,7,KA Green,Adama Kamara,A van der Merwe,,0,0,0,,,,31070231070
2,Namibia,7,KA Green,Adama Kamara,A van der Merwe,,0,1,1,,,,31070231070
2,Namibia,7,A van der Merwe,Adama Kamara,KA Green,,0,1,1,,,,31070231070
2,Namibia,8,A van der Merwe,AM Kamara,KA Green,,0,1,1,,,,31070231070
2,Namibia,8,KA Green,AM Kamara,A van der Merwe,,0,1,1,,,,31070231070
2,Namibia,8,A van der Merwe,AM Kamara,KA Green,,0,1,1,,,,31070231070
2,Namibia,8,KA Green,AM Kamara,A van der Merwe,,0,0,0,,,,31070231070
2,Namibia,8,KA Green,AM Kamara,A van der Merwe,,0,0,0,,,,31070231070
2,Namibia,8,KA Green,AM Kamara,A van der Merwe,,0,1,1,,,,31070231070
2,Namibia,9,KA Green,Adama Kamara,A van der Merwe,,0,1,1,,,,31070231070
2,Namibia,9,A van der Merwe,Adama Kamara,KA Green,,0,0,0,,,,31070231070
2,Namibia,9,A van der Merwe,Adama Kamara,KA Green,,0,1,1,,,,31070231070
2,Namibia,9,KA Green,Adama Kamara,A van der Merwe,,0,1,1,,,,31070231070
2,Namibia,9,A van der Merwe,Adama Kamara,KA Green,,0,1,1,,,,31070231070
2,Namibia,9,KA Green,Adama Kamara,A van der Merwe,,0,4,4,,,,31070231070
