inning,team_name,over_num,batsman_name,bowler,non_striker,extra_type,extra_run,total_run,batsman_run,dismissal_kind,dismissed_player,fielders_name,mergeid
1,India,0,M Raj,Nahida Akter,S Mandhana,,0,0,0,,,,390023900
1,India,0,M Raj,Nahida Akter,S Mandhana,,0,0,0,,,,390023900
1,India,0,M Raj,Nahida Akter,S Mandhana,,0,1,1,,,,390023900
1,India,0,S Mandhana,Nahida Akter,M Raj,,0,1,1,,,,390023900
1,India,0,M Raj,Nahida Akter,S Mandhana,,0,0,0,,,,390023900
1,India,0,M Raj,Nahida Akter,S Mandhana,,0,0,0,,,,390023900
1,India,1,S Mandhana,Salma Khatun,M Raj,,0,0,0,,,,390023900
1,India,1,S Mandhana,Salma Khatun,M Raj,,0,0,0,,,,390023900
1,India,1,S Mandhana,Salma Khatun,M Raj,,0,2,2,,,,390023900
1,India,1,S Mandhana,Salma Khatun,M Raj,,0,0,0,,,,390023900
1,India,1,S Mandhana,Salma Khatun,M Raj,,0,0,0,,,,390023900
1,India,1,S Mandhana,Salma Khatun,M Raj,,0,4,4,,,,390023900
1,India,2,M Raj,Nahida Akter,S Mandhana,,0,1,1,,,,390023900
1,India,2,S Mandhana,Nahida Akter,M Raj,,0,0,0,,,,390023900
1,India,2,S Mandhana,Nahida Akter,M Raj,,0,0,0,,,,390023900
1,India,2,S Mandhana,Nahida Akter,M Raj,,0,0,0,,,,390023900
1,India,2,S Mandhana,Nahida Akter,M Raj,,0,0,0,,,,390023900
1,India,2,S Mandhana,Nahida Akter,M Raj,,0,0,0,,,,390023900
1,India,3,M Raj,Salma Khatun,S Mandhana,wides,1,1,0,,,,390023900
1,India,3,M Raj,Salma Khatun,S Mandhana,,0,2,2,run out,S Mandhana,,390023900
1,India,3,DB Sharma,Salma Khatun,M Raj,,0,0,0,,,,390023900
1,India,3,DB Sharma,Salma Khatun,M Raj,,0,0,0,,,,390023900
1,India,3,DB Sharma,Salma Khatun,M Raj,,0,0,0,,,,390023900
1,India,3,DB Sharma,Salma Khatun,M Raj,,0,0,0,,,,390023900
1,India,3,DB Sharma,Salma Khatun,M Raj,,0,1,1,,,,390023900
1,India,4,DB Sharma,Nahida Akter,M Raj,,0,0,0,,,,390023900
1,India,4,DB Sharma,Nahida Akter,M Raj,wides,1,1,0,,,,390023900
1,India,4,DB Sharma,Nahida Akter,M Raj,,0,1,1,,,,390023900
1,India,4,M Raj,Nahida Akter,DB Sharma,,0,0,0,,,,390023900
1,India,4,M Raj,Nahida Akter,DB Sharma,,0,0,0,,,,390023900
1,India,4,M Raj,Nahida Akter,DB Sharma,,0,0,0,,,,390023900
1,India,4,M Raj,Nahida Akter,DB Sharma,,0,1,1,,,,390023900
1,India,5,M Raj,Khadija Tul Kubra,DB Sharma,,0,1,1,,,,390023900
1,India,5,DB Sharma,Khadija Tul Kubra,M Raj,,0,0,0,,,,390023900
1,India,5,DB Sharma,Khadija Tul Kubra,M Raj,,0,1,1,,,,390023900
1,India,5,M Raj,Khadija Tul Kubra,DB Sharma,,0,2,2,,,,390023900
1,India,5,M Raj,Khadija Tul Kubra,DB Sharma,,0,0,0,,,,390023900
1,India,5,M Raj,Khadija Tul Kubra,DB Sharma,,0,1,1,,,,390023900
1,India,6,M Raj,Jahanara Alam,DB Sharma,,0,1,1,,,,390023900
1,India,6,DB Sharma,Jahanara Alam,M Raj,wides,1,1,0,,,,390023900
1,India,6,DB Sharma,Jahanara Alam,M Raj,,0,1,1,,,,390023900
1,India,6,M Raj,Jahanara Alam,DB Sharma,wides,1,1,0,,,,390023900
1,India,6,M Raj,Jahanara Alam,DB Sharma,,0,1,1,,,,390023900
1,India,6,DB Sharma,Jahanara Alam,M Raj,,0,0,0,bowled,DB Sharma,,390023900
1,India,6,H Kaur,Jahanara Alam,M Raj,,0,0,0,,,,390023900
1,India,6,H Kaur,Jahanara Alam,M Raj,,0,2,2,,,,390023900
1,India,7,M Raj,Khadija Tul Kubra,H Kaur,,0,0,0,caught,M Raj,Fargana Hoque,390023900
1,India,7,AA Patil,Khadija Tul Kubra,H Kaur,,0,2,2,,,,390023900
1,India,7,AA Patil,Khadija Tul Kubra,H Kaur,,0,0,0,,,,390023900
1,India,7,AA Patil,Khadija Tul Kubra,H Kaur,,0,1,1,,,,390023900
1,India,7,H Kaur,Khadija Tul Kubra,AA Patil,,0,1,1,,,,390023900
1,India,7,AA Patil,Khadija Tul Kubra,H Kaur,,0,0,0,,,,390023900
1,India,8,H Kaur,Jahanara Alam,AA Patil,,0,0,0,,,,390023900
1,India,8,H Kaur,Jahanara Alam,AA Patil,,0,0,0,obstructing the field,AA Patil,,390023900
1,India,8,H Kaur,Jahanara Alam,V Krishnamurthy,,0,0,0,,,,390023900
1,India,8,H Kaur,Jahanara Alam,V Krishnamurthy,,0,4,4,,,,390023900
1,India,8,H Kaur,Jahanara Alam,V Krishnamurthy,,0,1,1,,,,390023900
1,India,8,V Krishnamurthy,Jahanara Alam,H Kaur,,0,0,0,,,,390023900
1,India,9,H Kaur,Rumana Ahmed,V Krishnamurthy,,0,0,0,,,,390023900
1,India,9,H Kaur,Rumana Ahmed,V Krishnamurthy,,0,0,0,,,,390023900
1,India,9,H Kaur,Rumana Ahmed,V Krishnamurthy,,0,1,1,,,,390023900
1,India,9,V Krishnamurthy,Rumana Ahmed,H Kaur,,0,1,1,,,,390023900
1,India,9,H Kaur,Rumana Ahmed,V Krishnamurthy,,0,1,1,,,,390023900
1,India,9,V Krishnamurthy,Rumana Ahmed,H Kaur,,0,2,2,,,,390023900
1,India,10,H Kaur,Jahanara Alam,V Krishnamurthy,,0,4,4,,,,390023900
1,India,10,H Kaur,Jahanara Alam,V Krishnamurthy,,0,1,1,,,,390023900
1,India,10,V Krishnamurthy,Jahanara Alam,H Kaur,,0,4,4,,,,390023900
1,India,10,V Krishnamurthy,Jahanara Alam,H Kaur,,0,1,1,,,,390023900
1,India,10,H Kaur,Jahanara Alam,V Krishnamurthy,,0,1,1,,,,390023900
1,India,10,V Krishnamurthy,Jahanara Alam,H Kaur,,0,0,0,,,,390023900
1,India,11,H Kaur,Rumana Ahmed,V Krishnamurthy,,0,0,0,,,,390023900
1,India,11,H Kaur,Rumana Ahmed,V Krishnamurthy,,0,1,1,,,,390023900
1,India,11,V Krishnamurthy,Rumana Ahmed,H Kaur,,0,2,2,,,,390023900
1,India,11,V Krishnamurthy,Rumana Ahmed,H Kaur,wides,1,1,0,,,,390023900
