inning,team_name,over_num,batsman_name,bowler,non_striker,extra_type,extra_run,total_run,batsman_run,dismissal_kind,dismissed_player,fielders_name,mergeid
2,Bhutan,0,S Paldon,Chaya Mughal,N Choden,,0,0,0,,,,31850231850
2,Bhutan,0,S Paldon,Chaya Mughal,N Choden,,0,1,1,,,,31850231850
2,Bhutan,0,N Choden,Chaya Mughal,S Paldon,,0,1,1,,,,31850231850
2,Bhutan,0,S Paldon,Chaya Mughal,N Choden,,0,0,0,,,,31850231850
2,Bhutan,0,S Paldon,Chaya Mughal,N Choden,,0,0,0,,,,31850231850
2,Bhutan,0,S Paldon,Chaya Mughal,N Choden,,0,1,1,,,,31850231850
2,Bhutan,1,S Paldon,M Gaur,N Choden,,0,1,1,,,,31850231850
2,Bhutan,1,N Choden,M Gaur,S Paldon,,0,1,1,,,,31850231850
2,Bhutan,1,S Paldon,M Gaur,N Choden,,0,0,0,,,,31850231850
2,Bhutan,1,S Paldon,M Gaur,N Choden,,0,1,1,,,,31850231850
2,Bhutan,1,N Choden,M Gaur,S Paldon,,0,0,0,,,,31850231850
2,Bhutan,1,N Choden,M Gaur,S Paldon,,0,0,0,,,,31850231850
2,Bhutan,2,S Paldon,Chaya Mughal,N Choden,,0,0,0,,,,31850231850
2,Bhutan,2,S Paldon,Chaya Mughal,N Choden,,0,0,0,,,,31850231850
2,Bhutan,2,S Paldon,Chaya Mughal,N Choden,,0,0,0,,,,31850231850
2,Bhutan,2,S Paldon,Chaya Mughal,N Choden,,0,0,0,,,,31850231850
2,Bhutan,2,S Paldon,Chaya Mughal,N Choden,,0,0,0,,,,31850231850
2,Bhutan,2,S Paldon,Chaya Mughal,N Choden,,0,0,0,,,,31850231850
2,Bhutan,3,N Choden,M Gaur,S Paldon,,0,0,0,,,,31850231850
2,Bhutan,3,N Choden,M Gaur,S Paldon,,0,0,0,,,,31850231850
2,Bhutan,3,N Choden,M Gaur,S Paldon,,0,1,1,,,,31850231850
2,Bhutan,3,S Paldon,M Gaur,N Choden,wides,1,1,0,,,,31850231850
2,Bhutan,3,S Paldon,M Gaur,N Choden,,0,0,0,,,,31850231850
2,Bhutan,3,S Paldon,M Gaur,N Choden,,0,0,0,,,,31850231850
2,Bhutan,3,S Paldon,M Gaur,N Choden,,0,0,0,,,,31850231850
2,Bhutan,4,N Choden,Chaya Mughal,S Paldon,noballs,1,5,4,,,,31850231850
2,Bhutan,4,N Choden,Chaya Mughal,S Paldon,,0,0,0,,,,31850231850
2,Bhutan,4,N Choden,Chaya Mughal,S Paldon,wides,1,1,0,,,,31850231850
2,Bhutan,4,N Choden,Chaya Mughal,S Paldon,,0,0,0,,,,31850231850
2,Bhutan,4,N Choden,Chaya Mughal,S Paldon,,0,1,1,,,,31850231850
2,Bhutan,4,S Paldon,Chaya Mughal,N Choden,,0,0,0,,,,31850231850
2,Bhutan,4,S Paldon,Chaya Mughal,N Choden,,0,4,4,,,,31850231850
2,Bhutan,4,S Paldon,Chaya Mughal,N Choden,,0,1,1,,,,31850231850
2,Bhutan,5,S Paldon,M Gaur,N Choden,,0,0,0,,,,31850231850
2,Bhutan,5,S Paldon,M Gaur,N Choden,,0,1,1,,,,31850231850
2,Bhutan,5,N Choden,M Gaur,S Paldon,,0,1,1,,,,31850231850
