inning,team_name,over_num,batsman_name,bowler,non_striker,extra_type,extra_run,total_run,batsman_run,dismissal_kind,dismissed_player,fielders_name,mergeid
2,Pakistan,0,Fakhar Zaman,B Muzarabani,Abdullah Shafique,,0,0,0,,,,31423231423
2,Pakistan,0,Fakhar Zaman,B Muzarabani,Abdullah Shafique,,0,1,1,,,,31423231423
2,Pakistan,0,Abdullah Shafique,B Muzarabani,Fakhar Zaman,,0,0,0,,,,31423231423
2,Pakistan,0,Abdullah Shafique,B Muzarabani,Fakhar Zaman,,0,1,1,,,,31423231423
2,Pakistan,0,Fakhar Zaman,B Muzarabani,Abdullah Shafique,,0,1,1,,,,31423231423
2,Pakistan,0,Abdullah Shafique,B Muzarabani,Fakhar Zaman,,0,4,4,,,,31423231423
2,Pakistan,1,Fakhar Zaman,DT Tiripano,Abdullah Shafique,,0,2,2,,,,31423231423
2,Pakistan,1,Fakhar Zaman,DT Tiripano,Abdullah Shafique,,0,0,0,,,,31423231423
2,Pakistan,1,Fakhar Zaman,DT Tiripano,Abdullah Shafique,,0,0,0,,,,31423231423
2,Pakistan,1,Fakhar Zaman,DT Tiripano,Abdullah Shafique,,0,0,0,,,,31423231423
2,Pakistan,1,Fakhar Zaman,DT Tiripano,Abdullah Shafique,,0,0,0,,,,31423231423
2,Pakistan,1,Fakhar Zaman,DT Tiripano,Abdullah Shafique,,0,0,0,,,,31423231423
2,Pakistan,2,Abdullah Shafique,B Muzarabani,Fakhar Zaman,,0,1,1,,,,31423231423
2,Pakistan,2,Fakhar Zaman,B Muzarabani,Abdullah Shafique,,0,0,0,,,,31423231423
2,Pakistan,2,Fakhar Zaman,B Muzarabani,Abdullah Shafique,,0,4,4,,,,31423231423
2,Pakistan,2,Fakhar Zaman,B Muzarabani,Abdullah Shafique,,0,0,0,,,,31423231423
2,Pakistan,2,Fakhar Zaman,B Muzarabani,Abdullah Shafique,,0,1,1,,,,31423231423
2,Pakistan,2,Abdullah Shafique,B Muzarabani,Fakhar Zaman,,0,0,0,,,,31423231423
2,Pakistan,3,Fakhar Zaman,M Faraz Akram,Abdullah Shafique,,0,1,1,,,,31423231423
2,Pakistan,3,Abdullah Shafique,M Faraz Akram,Fakhar Zaman,,0,0,0,,,,31423231423
2,Pakistan,3,Abdullah Shafique,M Faraz Akram,Fakhar Zaman,,0,0,0,,,,31423231423
2,Pakistan,3,Abdullah Shafique,M Faraz Akram,Fakhar Zaman,wides,1,1,0,,,,31423231423
2,Pakistan,3,Abdullah Shafique,M Faraz Akram,Fakhar Zaman,,0,1,1,,,,31423231423
2,Pakistan,3,Fakhar Zaman,M Faraz Akram,Abdullah Shafique,,0,0,0,,,,31423231423
2,Pakistan,3,Fakhar Zaman,M Faraz Akram,Abdullah Shafique,,0,1,1,,,,31423231423
2,Pakistan,4,Fakhar Zaman,DT Tiripano,Abdullah Shafique,,0,1,1,,,,31423231423
2,Pakistan,4,Abdullah Shafique,DT Tiripano,Fakhar Zaman,,0,2,2,,,,31423231423
2,Pakistan,4,Abdullah Shafique,DT Tiripano,Fakhar Zaman,,0,1,1,,,,31423231423
2,Pakistan,4,Fakhar Zaman,DT Tiripano,Abdullah Shafique,,0,6,6,,,,31423231423
2,Pakistan,4,Fakhar Zaman,DT Tiripano,Abdullah Shafique,wides,1,1,0,,,,31423231423
2,Pakistan,4,Fakhar Zaman,DT Tiripano,Abdullah Shafique,,0,1,1,,,,31423231423
2,Pakistan,4,Abdullah Shafique,DT Tiripano,Fakhar Zaman,wides,1,1,0,,,,31423231423
2,Pakistan,4,Abdullah Shafique,DT Tiripano,Fakhar Zaman,,0,2,2,,,,31423231423
2,Pakistan,5,Fakhar Zaman,M Faraz Akram,Abdullah Shafique,,0,0,0,,,,31423231423
2,Pakistan,5,Fakhar Zaman,M Faraz Akram,Abdullah Shafique,,0,1,1,,,,31423231423
2,Pakistan,5,Abdullah Shafique,M Faraz Akram,Fakhar Zaman,,0,0,0,,,,31423231423
2,Pakistan,5,Abdullah Shafique,M Faraz Akram,Fakhar Zaman,,0,0,0,,,,31423231423
2,Pakistan,5,Abdullah Shafique,M Faraz Akram,Fakhar Zaman,,0,1,1,,,,31423231423
2,Pakistan,5,Fakhar Zaman,M Faraz Akram,Abdullah Shafique,,0,0,0,,,,31423231423
2,Pakistan,6,Abdullah Shafique,WP Masakadza,Fakhar Zaman,,0,1,1,,,,31423231423
2,Pakistan,6,Fakhar Zaman,WP Masakadza,Abdullah Shafique,,0,1,1,,,,31423231423
2,Pakistan,6,Abdullah Shafique,WP Masakadza,Fakhar Zaman,,0,0,0,,,,31423231423
