inning,team_name,over_num,batsman_name,bowler,non_striker,extra_type,extra_run,total_run,batsman_run,dismissal_kind,dismissed_player,fielders_name,mergeid
2,Australia,0,AT Carey,Mahedi Hasan,JR Philippe,,0,0,0,bowled,AT Carey,,31578231578
2,Australia,0,MR Marsh,Mahedi Hasan,JR Philippe,,0,1,1,,,,31578231578
2,Australia,0,JR Philippe,Mahedi Hasan,MR Marsh,,0,1,1,,,,31578231578
2,Australia,0,MR Marsh,Mahedi Hasan,JR Philippe,,0,0,0,,,,31578231578
2,Australia,0,MR Marsh,Mahedi Hasan,JR Philippe,,0,0,0,,,,31578231578
2,Australia,0,MR Marsh,Mahedi Hasan,JR Philippe,,0,0,0,,,,31578231578
2,Australia,1,JR Philippe,Nasum Ahmed,MR Marsh,,0,0,0,,,,31578231578
2,Australia,1,JR Philippe,Nasum Ahmed,MR Marsh,,0,6,6,,,,31578231578
2,Australia,1,JR Philippe,Nasum Ahmed,MR Marsh,,0,2,2,,,,31578231578
2,Australia,1,JR Philippe,Nasum Ahmed,MR Marsh,,0,0,0,stumped,JR Philippe,Nurul Hasan,31578231578
2,Australia,1,MC Henriques,Nasum Ahmed,MR Marsh,,0,1,1,,,,31578231578
2,Australia,1,MR Marsh,Nasum Ahmed,MC Henriques,,0,0,0,,,,31578231578
2,Australia,2,MC Henriques,Shakib Al Hasan,MR Marsh,,0,0,0,bowled,MC Henriques,,31578231578
2,Australia,2,MS Wade,Shakib Al Hasan,MR Marsh,,0,0,0,,,,31578231578
2,Australia,2,MS Wade,Shakib Al Hasan,MR Marsh,,0,0,0,,,,31578231578
2,Australia,2,MS Wade,Shakib Al Hasan,MR Marsh,wides,1,1,0,,,,31578231578
2,Australia,2,MS Wade,Shakib Al Hasan,MR Marsh,,0,0,0,,,,31578231578
2,Australia,2,MS Wade,Shakib Al Hasan,MR Marsh,,0,0,0,,,,31578231578
2,Australia,2,MS Wade,Shakib Al Hasan,MR Marsh,,0,1,1,,,,31578231578
2,Australia,3,MS Wade,Mahedi Hasan,MR Marsh,,0,0,0,,,,31578231578
2,Australia,3,MS Wade,Mahedi Hasan,MR Marsh,,0,2,2,,,,31578231578
2,Australia,3,MS Wade,Mahedi Hasan,MR Marsh,,0,0,0,,,,31578231578
2,Australia,3,MS Wade,Mahedi Hasan,MR Marsh,,0,1,1,,,,31578231578
