inning,team_name,over_num,batsman_name,bowler,non_striker,extra_type,extra_run,total_run,batsman_run,dismissal_kind,dismissed_player,fielders_name,mergeid
2,Maldives,0,Mohamed Rishwan,Karan KC,Ali Ivan,,0,0,0,,,,31361231361
2,Maldives,0,Mohamed Rishwan,Karan KC,Ali Ivan,,0,4,4,,,,31361231361
2,Maldives,0,Mohamed Rishwan,Karan KC,Ali Ivan,,0,0,0,,,,31361231361
2,Maldives,0,Mohamed Rishwan,Karan KC,Ali Ivan,,0,0,0,,,,31361231361
2,Maldives,0,Mohamed Rishwan,Karan KC,Ali Ivan,,0,0,0,,,,31361231361
2,Maldives,0,Mohamed Rishwan,Karan KC,Ali Ivan,,0,0,0,,,,31361231361
2,Maldives,1,Ali Ivan,A Bohara,Mohamed Rishwan,,0,0,0,,,,31361231361
2,Maldives,1,Ali Ivan,A Bohara,Mohamed Rishwan,,0,0,0,,,,31361231361
2,Maldives,1,Ali Ivan,A Bohara,Mohamed Rishwan,wides,1,1,0,,,,31361231361
2,Maldives,1,Ali Ivan,A Bohara,Mohamed Rishwan,,0,0,0,,,,31361231361
2,Maldives,1,Ali Ivan,A Bohara,Mohamed Rishwan,,0,0,0,,,,31361231361
2,Maldives,1,Ali Ivan,A Bohara,Mohamed Rishwan,,0,0,0,,,,31361231361
2,Maldives,1,Ali Ivan,A Bohara,Mohamed Rishwan,,0,0,0,,,,31361231361
2,Maldives,2,Mohamed Rishwan,Karan KC,Ali Ivan,,0,0,0,,,,31361231361
2,Maldives,2,Mohamed Rishwan,Karan KC,Ali Ivan,,0,0,0,,,,31361231361
2,Maldives,2,Mohamed Rishwan,Karan KC,Ali Ivan,wides,1,1,0,,,,31361231361
2,Maldives,2,Mohamed Rishwan,Karan KC,Ali Ivan,,0,0,0,,,,31361231361
2,Maldives,2,Mohamed Rishwan,Karan KC,Ali Ivan,,0,1,1,,,,31361231361
2,Maldives,2,Ali Ivan,Karan KC,Mohamed Rishwan,,0,0,0,,,,31361231361
2,Maldives,2,Ali Ivan,Karan KC,Mohamed Rishwan,,0,0,0,,,,31361231361
2,Maldives,3,Mohamed Rishwan,A Bohara,Ali Ivan,,0,0,0,,,,31361231361
2,Maldives,3,Mohamed Rishwan,A Bohara,Ali Ivan,,0,0,0,,,,31361231361
2,Maldives,3,Mohamed Rishwan,A Bohara,Ali Ivan,,0,4,4,,,,31361231361
2,Maldives,3,Mohamed Rishwan,A Bohara,Ali Ivan,,0,0,0,,,,31361231361
2,Maldives,3,Mohamed Rishwan,A Bohara,Ali Ivan,,0,0,0,,,,31361231361
2,Maldives,3,Mohamed Rishwan,A Bohara,Ali Ivan,,0,4,4,,,,31361231361
2,Maldives,4,Ali Ivan,Karan KC,Mohamed Rishwan,,0,0,0,,,,31361231361
2,Maldives,4,Ali Ivan,Karan KC,Mohamed Rishwan,,0,0,0,,,,31361231361
2,Maldives,4,Ali Ivan,Karan KC,Mohamed Rishwan,,0,0,0,,,,31361231361
2,Maldives,4,Ali Ivan,Karan KC,Mohamed Rishwan,,0,0,0,,,,31361231361
2,Maldives,4,Ali Ivan,Karan KC,Mohamed Rishwan,,0,2,2,,,,31361231361
2,Maldives,4,Ali Ivan,Karan KC,Mohamed Rishwan,,0,0,0,,,,31361231361
2,Maldives,5,Mohamed Rishwan,S Bhari,Ali Ivan,,0,0,0,,,,31361231361
2,Maldives,5,Mohamed Rishwan,S Bhari,Ali Ivan,,0,0,0,,,,31361231361
2,Maldives,5,Mohamed Rishwan,S Bhari,Ali Ivan,,0,0,0,,,,31361231361
2,Maldives,5,Mohamed Rishwan,S Bhari,Ali Ivan,,0,0,0,,,,31361231361
2,Maldives,5,Mohamed Rishwan,S Bhari,Ali Ivan,,0,0,0,caught,Mohamed Rishwan,B Bhandari,31361231361
2,Maldives,5,Umar Adam,S Bhari,Ali Ivan,,0,1,1,,,,31361231361
2,Maldives,6,Umar Adam,LN Rajbanshi,Ali Ivan,,0,0,0,,,,31361231361
2,Maldives,6,Umar Adam,LN Rajbanshi,Ali Ivan,,0,0,0,,,,31361231361
2,Maldives,6,Umar Adam,LN Rajbanshi,Ali Ivan,,0,0,0,,,,31361231361
2,Maldives,6,Umar Adam,LN Rajbanshi,Ali Ivan,,0,1,1,,,,31361231361
2,Maldives,6,Ali Ivan,LN Rajbanshi,Umar Adam,,0,0,0,,,,31361231361
2,Maldives,6,Ali Ivan,LN Rajbanshi,Umar Adam,,0,1,1,,,,31361231361
2,Maldives,7,Ali Ivan,S Bhari,Umar Adam,,0,0,0,,,,31361231361
2,Maldives,7,Ali Ivan,S Bhari,Umar Adam,,0,2,2,,,,31361231361
2,Maldives,7,Ali Ivan,S Bhari,Umar Adam,,0,0,0,,,,31361231361
2,Maldives,7,Ali Ivan,S Bhari,Umar Adam,,0,1,1,,,,31361231361
2,Maldives,7,Umar Adam,S Bhari,Ali Ivan,,0,1,1,,,,31361231361
2,Maldives,7,Ali Ivan,S Bhari,Umar Adam,,0,1,1,,,,31361231361
2,Maldives,8,Ali Ivan,LN Rajbanshi,Umar Adam,,0,1,1,,,,31361231361
2,Maldives,8,Umar Adam,LN Rajbanshi,Ali Ivan,,0,6,6,,,,31361231361
2,Maldives,8,Umar Adam,LN Rajbanshi,Ali Ivan,,0,0,0,,,,31361231361
2,Maldives,8,Umar Adam,LN Rajbanshi,Ali Ivan,,0,0,0,caught,Umar Adam,Aarif Sheikh,31361231361
2,Maldives,8,Ali Ivan,LN Rajbanshi,Ahmed Hassan,,0,0,0,,,,31361231361
2,Maldives,8,Ali Ivan,LN Rajbanshi,Ahmed Hassan,,0,0,0,,,,31361231361
2,Maldives,9,Ahmed Hassan,P Sarraf,Ali Ivan,,0,0,0,,,,31361231361
2,Maldives,9,Ahmed Hassan,P Sarraf,Ali Ivan,,0,1,1,,,,31361231361
2,Maldives,9,Ali Ivan,P Sarraf,Ahmed Hassan,,0,0,0,,,,31361231361
2,Maldives,9,Ali Ivan,P Sarraf,Ahmed Hassan,,0,0,0,,,,31361231361
2,Maldives,9,Ali Ivan,P Sarraf,Ahmed Hassan,,0,0,0,,,,31361231361
2,Maldives,9,Ali Ivan,P Sarraf,Ahmed Hassan,,0,0,0,,,,31361231361
2,Maldives,10,Ahmed Hassan,LN Rajbanshi,Ali Ivan,,0,1,1,,,,31361231361
2,Maldives,10,Ali Ivan,LN Rajbanshi,Ahmed Hassan,,0,0,0,,,,31361231361
2,Maldives,10,Ali Ivan,LN Rajbanshi,Ahmed Hassan,,0,1,1,,,,31361231361
2,Maldives,10,Ahmed Hassan,LN Rajbanshi,Ali Ivan,,0,4,4,,,,31361231361
2,Maldives,10,Ahmed Hassan,LN Rajbanshi,Ali Ivan,,0,0,0,,,,31361231361
2,Maldives,10,Ahmed Hassan,LN Rajbanshi,Ali Ivan,,0,0,0,caught,Ahmed Hassan,G Malla,31361231361
2,Maldives,11,Ali Ivan,P Sarraf,Ibrahim Hassan,,0,0,0,,,,31361231361
2,Maldives,11,Ali Ivan,P Sarraf,Ibrahim Hassan,,0,1,1,,,,31361231361
2,Maldives,11,Ibrahim Hassan,P Sarraf,Ali Ivan,,0,0,0,,,,31361231361
2,Maldives,11,Ibrahim Hassan,P Sarraf,Ali Ivan,,0,0,0,,,,31361231361
2,Maldives,11,Ibrahim Hassan,P Sarraf,Ali Ivan,,0,1,1,,,,31361231361
2,Maldives,11,Ali Ivan,P Sarraf,Ibrahim Hassan,,0,0,0,,,,31361231361
2,Maldives,12,Ibrahim Hassan,LN Rajbanshi,Ali Ivan,,0,1,1,,,,31361231361
2,Maldives,12,Ali Ivan,LN Rajbanshi,Ibrahim Hassan,,0,0,0,,,,31361231361
2,Maldives,12,Ali Ivan,LN Rajbanshi,Ibrahim Hassan,,0,1,1,,,,31361231361
2,Maldives,12,Ibrahim Hassan,LN Rajbanshi,Ali Ivan,,0,0,0,,,,31361231361
