inning,team_name,over_num,batsman_name,bowler,non_striker,extra_type,extra_run,total_run,batsman_run,dismissal_kind,dismissed_player,fielders_name,mergeid
1,Pakistan,0,Mohammad Rizwan,MA Starc,Babar Azam,byes,1,1,0,,,,31669231669
1,Pakistan,0,Babar Azam,MA Starc,Mohammad Rizwan,,0,0,0,,,,31669231669
1,Pakistan,0,Babar Azam,MA Starc,Mohammad Rizwan,,0,0,0,,,,31669231669
1,Pakistan,0,Babar Azam,MA Starc,Mohammad Rizwan,,0,4,4,,,,31669231669
1,Pakistan,0,Babar Azam,MA Starc,Mohammad Rizwan,,0,1,1,,,,31669231669
1,Pakistan,0,Mohammad Rizwan,MA Starc,Babar Azam,,0,0,0,,,,31669231669
1,Pakistan,1,Babar Azam,JR Hazlewood,Mohammad Rizwan,,0,0,0,,,,31669231669
1,Pakistan,1,Babar Azam,JR Hazlewood,Mohammad Rizwan,,0,4,4,,,,31669231669
1,Pakistan,1,Babar Azam,JR Hazlewood,Mohammad Rizwan,,0,1,1,,,,31669231669
1,Pakistan,1,Mohammad Rizwan,JR Hazlewood,Babar Azam,,0,0,0,,,,31669231669
1,Pakistan,1,Mohammad Rizwan,JR Hazlewood,Babar Azam,,0,0,0,,,,31669231669
1,Pakistan,1,Mohammad Rizwan,JR Hazlewood,Babar Azam,,0,0,0,,,,31669231669
1,Pakistan,2,Babar Azam,GJ Maxwell,Mohammad Rizwan,,0,0,0,,,,31669231669
1,Pakistan,2,Babar Azam,GJ Maxwell,Mohammad Rizwan,,0,1,1,,,,31669231669
1,Pakistan,2,Mohammad Rizwan,GJ Maxwell,Babar Azam,,0,4,4,,,,31669231669
1,Pakistan,2,Mohammad Rizwan,GJ Maxwell,Babar Azam,,0,1,1,,,,31669231669
1,Pakistan,2,Babar Azam,GJ Maxwell,Mohammad Rizwan,,0,0,0,,,,31669231669
1,Pakistan,2,Babar Azam,GJ Maxwell,Mohammad Rizwan,,0,4,4,,,,31669231669
1,Pakistan,3,Mohammad Rizwan,PJ Cummins,Babar Azam,wides,1,1,0,,,,31669231669
1,Pakistan,3,Mohammad Rizwan,PJ Cummins,Babar Azam,,0,1,1,,,,31669231669
1,Pakistan,3,Babar Azam,PJ Cummins,Mohammad Rizwan,,0,4,4,,,,31669231669
1,Pakistan,3,Babar Azam,PJ Cummins,Mohammad Rizwan,,0,1,1,,,,31669231669
1,Pakistan,3,Mohammad Rizwan,PJ Cummins,Babar Azam,,0,1,1,,,,31669231669
1,Pakistan,3,Babar Azam,PJ Cummins,Mohammad Rizwan,,0,0,0,,,,31669231669
1,Pakistan,3,Babar Azam,PJ Cummins,Mohammad Rizwan,,0,0,0,,,,31669231669
1,Pakistan,4,Mohammad Rizwan,JR Hazlewood,Babar Azam,,0,6,6,,,,31669231669
1,Pakistan,4,Mohammad Rizwan,JR Hazlewood,Babar Azam,,0,1,1,,,,31669231669
1,Pakistan,4,Babar Azam,JR Hazlewood,Mohammad Rizwan,,0,1,1,,,,31669231669
1,Pakistan,4,Mohammad Rizwan,JR Hazlewood,Babar Azam,,0,0,0,,,,31669231669
1,Pakistan,4,Mohammad Rizwan,JR Hazlewood,Babar Azam,,0,1,1,,,,31669231669
1,Pakistan,4,Babar Azam,JR Hazlewood,Mohammad Rizwan,,0,0,0,,,,31669231669
1,Pakistan,5,Mohammad Rizwan,PJ Cummins,Babar Azam,,0,1,1,,,,31669231669
1,Pakistan,5,Babar Azam,PJ Cummins,Mohammad Rizwan,,0,3,3,,,,31669231669
1,Pakistan,5,Mohammad Rizwan,PJ Cummins,Babar Azam,,0,4,4,,,,31669231669
1,Pakistan,5,Mohammad Rizwan,PJ Cummins,Babar Azam,,0,0,0,,,,31669231669
1,Pakistan,5,Mohammad Rizwan,PJ Cummins,Babar Azam,,0,0,0,,,,31669231669
1,Pakistan,5,Mohammad Rizwan,PJ Cummins,Babar Azam,,0,1,1,,,,31669231669
1,Pakistan,6,Mohammad Rizwan,A Zampa,Babar Azam,,0,1,1,,,,31669231669
1,Pakistan,6,Babar Azam,A Zampa,Mohammad Rizwan,,0,1,1,,,,31669231669
1,Pakistan,6,Mohammad Rizwan,A Zampa,Babar Azam,,0,0,0,,,,31669231669
1,Pakistan,6,Mohammad Rizwan,A Zampa,Babar Azam,,0,1,1,,,,31669231669
1,Pakistan,6,Babar Azam,A Zampa,Mohammad Rizwan,,0,0,0,,,,31669231669
1,Pakistan,6,Babar Azam,A Zampa,Mohammad Rizwan,,0,1,1,,,,31669231669
1,Pakistan,7,Babar Azam,MR Marsh,Mohammad Rizwan,,0,2,2,,,,31669231669
1,Pakistan,7,Babar Azam,MR Marsh,Mohammad Rizwan,,0,4,4,,,,31669231669
1,Pakistan,7,Babar Azam,MR Marsh,Mohammad Rizwan,,0,0,0,,,,31669231669
1,Pakistan,7,Babar Azam,MR Marsh,Mohammad Rizwan,,0,2,2,,,,31669231669
1,Pakistan,7,Babar Azam,MR Marsh,Mohammad Rizwan,wides,1,1,0,,,,31669231669
1,Pakistan,7,Babar Azam,MR Marsh,Mohammad Rizwan,,0,1,1,,,,31669231669
1,Pakistan,7,Mohammad Rizwan,MR Marsh,Babar Azam,,0,1,1,,,,31669231669
1,Pakistan,8,Mohammad Rizwan,GJ Maxwell,Babar Azam,,0,1,1,,,,31669231669
1,Pakistan,8,Babar Azam,GJ Maxwell,Mohammad Rizwan,,0,1,1,,,,31669231669
1,Pakistan,8,Mohammad Rizwan,GJ Maxwell,Babar Azam,,0,1,1,,,,31669231669
1,Pakistan,8,Babar Azam,GJ Maxwell,Mohammad Rizwan,,0,1,1,,,,31669231669
1,Pakistan,8,Mohammad Rizwan,GJ Maxwell,Babar Azam,,0,1,1,,,,31669231669
1,Pakistan,8,Babar Azam,GJ Maxwell,Mohammad Rizwan,,0,1,1,,,,31669231669
1,Pakistan,9,Babar Azam,A Zampa,Mohammad Rizwan,,0,0,0,,,,31669231669
1,Pakistan,9,Babar Azam,A Zampa,Mohammad Rizwan,wides,1,1,0,,,,31669231669
1,Pakistan,9,Babar Azam,A Zampa,Mohammad Rizwan,,0,0,0,,,,31669231669
1,Pakistan,9,Babar Azam,A Zampa,Mohammad Rizwan,,0,1,1,,,,31669231669
1,Pakistan,9,Mohammad Rizwan,A Zampa,Babar Azam,,0,1,1,,,,31669231669
1,Pakistan,9,Babar Azam,A Zampa,Mohammad Rizwan,,0,0,0,,,,31669231669
1,Pakistan,9,Babar Azam,A Zampa,Mohammad Rizwan,,0,0,0,caught,Babar Azam,DA Warner,31669231669
1,Pakistan,10,Mohammad Rizwan,GJ Maxwell,Fakhar Zaman,,0,0,0,,,,31669231669
1,Pakistan,10,Mohammad Rizwan,GJ Maxwell,Fakhar Zaman,,0,1,1,,,,31669231669
1,Pakistan,10,Fakhar Zaman,GJ Maxwell,Mohammad Rizwan,,0,0,0,,,,31669231669
1,Pakistan,10,Fakhar Zaman,GJ Maxwell,Mohammad Rizwan,,0,1,1,,,,31669231669
1,Pakistan,10,Mohammad Rizwan,GJ Maxwell,Fakhar Zaman,,0,0,0,,,,31669231669
1,Pakistan,10,Mohammad Rizwan,GJ Maxwell,Fakhar Zaman,,0,2,2,,,,31669231669
1,Pakistan,11,Fakhar Zaman,A Zampa,Mohammad Rizwan,,0,1,1,,,,31669231669
1,Pakistan,11,Mohammad Rizwan,A Zampa,Fakhar Zaman,,0,2,2,,,,31669231669
1,Pakistan,11,Mohammad Rizwan,A Zampa,Fakhar Zaman,,0,6,6,,,,31669231669
1,Pakistan,11,Mohammad Rizwan,A Zampa,Fakhar Zaman,byes,4,4,0,,,,31669231669
1,Pakistan,11,Mohammad Rizwan,A Zampa,Fakhar Zaman,,0,0,0,,,,31669231669
1,Pakistan,11,Mohammad Rizwan,A Zampa,Fakhar Zaman,,0,1,1,,,,31669231669
1,Pakistan,12,Mohammad Rizwan,MA Starc,Fakhar Zaman,,0,1,1,,,,31669231669
1,Pakistan,12,Fakhar Zaman,MA Starc,Mohammad Rizwan,,0,0,0,,,,31669231669
1,Pakistan,12,Fakhar Zaman,MA Starc,Mohammad Rizwan,,0,1,1,,,,31669231669
1,Pakistan,12,Mohammad Rizwan,MA Starc,Fakhar Zaman,,0,0,0,,,,31669231669
1,Pakistan,12,Mohammad Rizwan,MA Starc,Fakhar Zaman,,0,1,1,,,,31669231669
1,Pakistan,12,Fakhar Zaman,MA Starc,Mohammad Rizwan,,0,0,0,,,,31669231669
1,Pakistan,13,Mohammad Rizwan,JR Hazlewood,Fakhar Zaman,,0,1,1,,,,31669231669
1,Pakistan,13,Fakhar Zaman,JR Hazlewood,Mohammad Rizwan,wides,1,1,0,,,,31669231669
1,Pakistan,13,Fakhar Zaman,JR Hazlewood,Mohammad Rizwan,,0,4,4,,,,31669231669
1,Pakistan,13,Fakhar Zaman,JR Hazlewood,Mohammad Rizwan,,0,0,0,,,,31669231669
1,Pakistan,13,Fakhar Zaman,JR Hazlewood,Mohammad Rizwan,,0,1,1,,,,31669231669
1,Pakistan,13,Mohammad Rizwan,JR Hazlewood,Fakhar Zaman,,0,6,6,,,,31669231669
1,Pakistan,13,Mohammad Rizwan,JR Hazlewood,Fakhar Zaman,,0,1,1,,,,31669231669
1,Pakistan,14,Mohammad Rizwan,PJ Cummins,Fakhar Zaman,,0,1,1,,,,31669231669
1,Pakistan,14,Fakhar Zaman,PJ Cummins,Mohammad Rizwan,noballs,1,5,4,,,,31669231669
1,Pakistan,14,Fakhar Zaman,PJ Cummins,Mohammad Rizwan,,0,1,1,,,,31669231669
