inning,team_name,over_num,batsman_name,bowler,non_striker,extra_type,extra_run,total_run,batsman_run,dismissal_kind,dismissed_player,fielders_name,mergeid
2,Ireland,0,JP Bray,Mashrafe Mortaza,WTS Porterfield,,0,0,0,,,,3722372
2,Ireland,0,JP Bray,Mashrafe Mortaza,WTS Porterfield,,0,0,0,,,,3722372
2,Ireland,0,JP Bray,Mashrafe Mortaza,WTS Porterfield,,0,0,0,,,,3722372
2,Ireland,0,JP Bray,Mashrafe Mortaza,WTS Porterfield,,0,0,0,,,,3722372
2,Ireland,0,JP Bray,Mashrafe Mortaza,WTS Porterfield,,0,1,1,,,,3722372
2,Ireland,0,WTS Porterfield,Mashrafe Mortaza,JP Bray,,0,0,0,,,,3722372
2,Ireland,1,JP Bray,Rubel Hossain,WTS Porterfield,,0,1,1,,,,3722372
2,Ireland,1,WTS Porterfield,Rubel Hossain,JP Bray,,0,0,0,,,,3722372
2,Ireland,1,WTS Porterfield,Rubel Hossain,JP Bray,,0,0,0,,,,3722372
2,Ireland,1,WTS Porterfield,Rubel Hossain,JP Bray,,0,0,0,,,,3722372
2,Ireland,1,WTS Porterfield,Rubel Hossain,JP Bray,wides,1,1,0,,,,3722372
2,Ireland,1,WTS Porterfield,Rubel Hossain,JP Bray,wides,1,1,0,,,,3722372
2,Ireland,1,WTS Porterfield,Rubel Hossain,JP Bray,,0,0,0,,,,3722372
2,Ireland,1,WTS Porterfield,Rubel Hossain,JP Bray,,0,0,0,,,,3722372
2,Ireland,2,JP Bray,Mashrafe Mortaza,WTS Porterfield,,0,0,0,,,,3722372
2,Ireland,2,JP Bray,Mashrafe Mortaza,WTS Porterfield,legbyes,1,1,0,,,,3722372
2,Ireland,2,WTS Porterfield,Mashrafe Mortaza,JP Bray,,0,1,1,,,,3722372
2,Ireland,2,JP Bray,Mashrafe Mortaza,WTS Porterfield,,0,0,0,,,,3722372
2,Ireland,2,JP Bray,Mashrafe Mortaza,WTS Porterfield,,0,0,0,caught,JP Bray,Raqibul Hasan,3722372
