inning,team_name,over_num,batsman_name,bowler,non_striker,extra_type,extra_run,total_run,batsman_run,dismissal_kind,dismissed_player,fielders_name,mergeid
2,South Africa,0,HM Amla,DE Bollinger,GC Smith,,0,0,0,,,,318923189
2,South Africa,0,HM Amla,DE Bollinger,GC Smith,,0,0,0,,,,318923189
2,South Africa,0,HM Amla,DE Bollinger,GC Smith,,0,4,4,,,,318923189
2,South Africa,0,HM Amla,DE Bollinger,GC Smith,wides,1,1,0,,,,318923189
2,South Africa,0,HM Amla,DE Bollinger,GC Smith,,0,0,0,,,,318923189
2,South Africa,0,HM Amla,DE Bollinger,GC Smith,,0,0,0,,,,318923189
2,South Africa,0,HM Amla,DE Bollinger,GC Smith,,0,0,0,bowled,HM Amla,,318923189
2,South Africa,1,GC Smith,PJ Cummins,CA Ingram,,0,0,0,,,,318923189
2,South Africa,1,GC Smith,PJ Cummins,CA Ingram,,0,0,0,,,,318923189
2,South Africa,1,GC Smith,PJ Cummins,CA Ingram,,0,0,0,,,,318923189
2,South Africa,1,GC Smith,PJ Cummins,CA Ingram,,0,2,2,,,,318923189
2,South Africa,1,GC Smith,PJ Cummins,CA Ingram,,0,1,1,,,,318923189
2,South Africa,1,CA Ingram,PJ Cummins,GC Smith,,0,0,0,,,,318923189
2,South Africa,2,GC Smith,DE Bollinger,CA Ingram,,0,1,1,,,,318923189
2,South Africa,2,CA Ingram,DE Bollinger,GC Smith,,0,0,0,,,,318923189
2,South Africa,2,CA Ingram,DE Bollinger,GC Smith,,0,4,4,,,,318923189
2,South Africa,2,CA Ingram,DE Bollinger,GC Smith,,0,0,0,,,,318923189
2,South Africa,2,CA Ingram,DE Bollinger,GC Smith,,0,1,1,,,,318923189
2,South Africa,2,GC Smith,DE Bollinger,CA Ingram,,0,4,4,,,,318923189
2,South Africa,3,CA Ingram,PJ Cummins,GC Smith,,0,0,0,bowled,CA Ingram,,318923189
2,South Africa,3,JP Duminy,PJ Cummins,GC Smith,,0,0,0,,,,318923189
2,South Africa,3,JP Duminy,PJ Cummins,GC Smith,,0,0,0,,,,318923189
2,South Africa,3,JP Duminy,PJ Cummins,GC Smith,,0,0,0,,,,318923189
2,South Africa,3,JP Duminy,PJ Cummins,GC Smith,,0,0,0,caught,JP Duminy,DJ Hussey,318923189
2,South Africa,3,J Botha,PJ Cummins,GC Smith,,0,0,0,,,,318923189
2,South Africa,4,GC Smith,DE Bollinger,J Botha,,0,0,0,,,,318923189
2,South Africa,4,GC Smith,DE Bollinger,J Botha,,0,1,1,,,,318923189
2,South Africa,4,J Botha,DE Bollinger,GC Smith,,0,0,0,,,,318923189
2,South Africa,4,J Botha,DE Bollinger,GC Smith,,0,4,4,,,,318923189
2,South Africa,4,J Botha,DE Bollinger,GC Smith,,0,0,0,,,,318923189
2,South Africa,4,J Botha,DE Bollinger,GC Smith,,0,4,4,,,,318923189
2,South Africa,5,GC Smith,JL Pattinson,J Botha,,0,0,0,,,,318923189
2,South Africa,5,GC Smith,JL Pattinson,J Botha,,0,0,0,,,,318923189
2,South Africa,5,GC Smith,JL Pattinson,J Botha,,0,1,1,,,,318923189
2,South Africa,5,J Botha,JL Pattinson,GC Smith,,0,0,0,,,,318923189
2,South Africa,5,J Botha,JL Pattinson,GC Smith,,0,1,1,,,,318923189
2,South Africa,5,GC Smith,JL Pattinson,J Botha,,0,1,1,,,,318923189
2,South Africa,6,GC Smith,DJ Hussey,J Botha,,0,1,1,,,,318923189
2,South Africa,6,J Botha,DJ Hussey,GC Smith,,0,1,1,,,,318923189
