inning,team_name,over_num,batsman_name,bowler,non_striker,extra_type,extra_run,total_run,batsman_run,dismissal_kind,dismissed_player,fielders_name,mergeid
1,West Indies,0,DR Smith,MC Sorensen,ADS Fletcher,,0,0,0,,,,346123461
1,West Indies,0,DR Smith,MC Sorensen,ADS Fletcher,,0,4,4,,,,346123461
1,West Indies,0,DR Smith,MC Sorensen,ADS Fletcher,,0,1,1,,,,346123461
1,West Indies,0,ADS Fletcher,MC Sorensen,DR Smith,,0,1,1,,,,346123461
1,West Indies,0,DR Smith,MC Sorensen,ADS Fletcher,,0,0,0,,,,346123461
1,West Indies,0,DR Smith,MC Sorensen,ADS Fletcher,,0,0,0,,,,346123461
1,West Indies,1,ADS Fletcher,TJ Murtagh,DR Smith,,0,0,0,,,,346123461
1,West Indies,1,ADS Fletcher,TJ Murtagh,DR Smith,,0,0,0,,,,346123461
1,West Indies,1,ADS Fletcher,TJ Murtagh,DR Smith,,0,6,6,,,,346123461
1,West Indies,1,ADS Fletcher,TJ Murtagh,DR Smith,,0,0,0,,,,346123461
1,West Indies,1,ADS Fletcher,TJ Murtagh,DR Smith,,0,1,1,,,,346123461
1,West Indies,1,DR Smith,TJ Murtagh,ADS Fletcher,,0,1,1,,,,346123461
1,West Indies,2,DR Smith,MC Sorensen,ADS Fletcher,,0,0,0,,,,346123461
1,West Indies,2,DR Smith,MC Sorensen,ADS Fletcher,,0,1,1,,,,346123461
1,West Indies,2,ADS Fletcher,MC Sorensen,DR Smith,,0,0,0,,,,346123461
1,West Indies,2,ADS Fletcher,MC Sorensen,DR Smith,,0,6,6,,,,346123461
1,West Indies,2,ADS Fletcher,MC Sorensen,DR Smith,,0,0,0,,,,346123461
1,West Indies,2,ADS Fletcher,MC Sorensen,DR Smith,,0,2,2,,,,346123461
1,West Indies,3,DR Smith,GH Dockrell,ADS Fletcher,,0,1,1,,,,346123461
1,West Indies,3,ADS Fletcher,GH Dockrell,DR Smith,,0,0,0,,,,346123461
1,West Indies,3,ADS Fletcher,GH Dockrell,DR Smith,,0,2,2,,,,346123461
1,West Indies,3,ADS Fletcher,GH Dockrell,DR Smith,,0,0,0,,,,346123461
1,West Indies,3,ADS Fletcher,GH Dockrell,DR Smith,,0,1,1,,,,346123461
1,West Indies,3,DR Smith,GH Dockrell,ADS Fletcher,,0,0,0,,,,346123461
1,West Indies,4,ADS Fletcher,AR Cusack,DR Smith,,0,0,0,caught,ADS Fletcher,GC Wilson,346123461
1,West Indies,4,MN Samuels,AR Cusack,DR Smith,,0,0,0,,,,346123461
1,West Indies,4,MN Samuels,AR Cusack,DR Smith,,0,0,0,,,,346123461
1,West Indies,4,MN Samuels,AR Cusack,DR Smith,,0,0,0,,,,346123461
