inning,team_name,over_num,batsman_name,bowler,non_striker,extra_type,extra_run,total_run,batsman_run,dismissal_kind,dismissed_player,fielders_name,mergeid
2,Finland,0,NG Collins,Lemar Momand,PF Gallagher,,0,1,1,,,,31616231616
2,Finland,0,PF Gallagher,Lemar Momand,NG Collins,wides,1,1,0,,,,31616231616
2,Finland,0,PF Gallagher,Lemar Momand,NG Collins,,0,0,0,,,,31616231616
2,Finland,0,PF Gallagher,Lemar Momand,NG Collins,,0,1,1,,,,31616231616
2,Finland,0,NG Collins,Lemar Momand,PF Gallagher,wides,1,1,0,,,,31616231616
2,Finland,0,NG Collins,Lemar Momand,PF Gallagher,legbyes,2,2,0,,,,31616231616
2,Finland,0,NG Collins,Lemar Momand,PF Gallagher,,0,0,0,,,,31616231616
2,Finland,0,NG Collins,Lemar Momand,PF Gallagher,,0,4,4,,,,31616231616
2,Finland,1,PF Gallagher,Khalid Zahid,NG Collins,wides,2,2,0,,,,31616231616
2,Finland,1,NG Collins,Khalid Zahid,PF Gallagher,,0,2,2,,,,31616231616
2,Finland,1,NG Collins,Khalid Zahid,PF Gallagher,,0,0,0,,,,31616231616
2,Finland,1,NG Collins,Khalid Zahid,PF Gallagher,,0,0,0,,,,31616231616
2,Finland,1,NG Collins,Khalid Zahid,PF Gallagher,,0,0,0,,,,31616231616
2,Finland,1,NG Collins,Khalid Zahid,PF Gallagher,,0,2,2,,,,31616231616
2,Finland,1,NG Collins,Khalid Zahid,PF Gallagher,,0,0,0,,,,31616231616
2,Finland,2,PF Gallagher,Qudratullah Mir Afzail,NG Collins,,0,0,0,,,,31616231616
2,Finland,2,PF Gallagher,Qudratullah Mir Afzail,NG Collins,,0,0,0,,,,31616231616
2,Finland,2,PF Gallagher,Qudratullah Mir Afzail,NG Collins,,0,0,0,,,,31616231616
2,Finland,2,PF Gallagher,Qudratullah Mir Afzail,NG Collins,,0,0,0,,,,31616231616
2,Finland,2,PF Gallagher,Qudratullah Mir Afzail,NG Collins,,0,4,4,,,,31616231616
2,Finland,2,PF Gallagher,Qudratullah Mir Afzail,NG Collins,,0,4,4,,,,31616231616
2,Finland,3,NG Collins,Khalid Zahid,PF Gallagher,,0,0,0,,,,31616231616
2,Finland,3,NG Collins,Khalid Zahid,PF Gallagher,,0,0,0,,,,31616231616
2,Finland,3,NG Collins,Khalid Zahid,PF Gallagher,,0,1,1,,,,31616231616
2,Finland,3,PF Gallagher,Khalid Zahid,NG Collins,,0,1,1,,,,31616231616
2,Finland,3,NG Collins,Khalid Zahid,PF Gallagher,,0,1,1,,,,31616231616
2,Finland,3,PF Gallagher,Khalid Zahid,NG Collins,wides,1,1,0,,,,31616231616
2,Finland,3,PF Gallagher,Khalid Zahid,NG Collins,,0,0,0,,,,31616231616
2,Finland,4,NG Collins,L Karlsson,PF Gallagher,,0,2,2,,,,31616231616
2,Finland,4,NG Collins,L Karlsson,PF Gallagher,,0,1,1,,,,31616231616
2,Finland,4,PF Gallagher,L Karlsson,NG Collins,,0,0,0,,,,31616231616
2,Finland,4,PF Gallagher,L Karlsson,NG Collins,,0,0,0,,,,31616231616
2,Finland,4,PF Gallagher,L Karlsson,NG Collins,,0,6,6,,,,31616231616
2,Finland,4,PF Gallagher,L Karlsson,NG Collins,,0,0,0,,,,31616231616
2,Finland,5,NG Collins,Hassan Mehmood,PF Gallagher,,0,4,4,,,,31616231616
2,Finland,5,NG Collins,Hassan Mehmood,PF Gallagher,,0,6,6,,,,31616231616
2,Finland,5,NG Collins,Hassan Mehmood,PF Gallagher,wides,1,1,0,,,,31616231616
2,Finland,5,NG Collins,Hassan Mehmood,PF Gallagher,,0,1,1,,,,31616231616
2,Finland,5,PF Gallagher,Hassan Mehmood,NG Collins,,0,0,0,,,,31616231616
2,Finland,5,PF Gallagher,Hassan Mehmood,NG Collins,,0,0,0,caught,PF Gallagher,Lemar Momand,31616231616
2,Finland,5,NG Collins,Hassan Mehmood,A Pusthay,,0,1,1,,,,31616231616
2,Finland,6,NG Collins,Rahel Khan,A Pusthay,,0,3,3,,,,31616231616
2,Finland,6,A Pusthay,Rahel Khan,NG Collins,,0,0,0,,,,31616231616
2,Finland,6,A Pusthay,Rahel Khan,NG Collins,,0,0,0,caught,A Pusthay,Qudratullah Mir Afzail,31616231616
2,Finland,6,AK Mohan,Rahel Khan,NG Collins,,0,4,4,,,,31616231616
2,Finland,6,AK Mohan,Rahel Khan,NG Collins,,0,0,0,,,,31616231616
2,Finland,6,AK Mohan,Rahel Khan,NG Collins,,0,0,0,,,,31616231616
2,Finland,7,NG Collins,O Gholami,AK Mohan,wides,1,1,0,,,,31616231616
2,Finland,7,NG Collins,O Gholami,AK Mohan,,0,1,1,,,,31616231616
2,Finland,7,AK Mohan,O Gholami,NG Collins,,0,0,0,,,,31616231616
2,Finland,7,AK Mohan,O Gholami,NG Collins,,0,4,4,,,,31616231616
2,Finland,7,AK Mohan,O Gholami,NG Collins,,0,4,4,,,,31616231616
2,Finland,7,AK Mohan,O Gholami,NG Collins,,0,0,0,,,,31616231616
2,Finland,7,AK Mohan,O Gholami,NG Collins,,0,0,0,,,,31616231616
2,Finland,8,NG Collins,Rahel Khan,AK Mohan,,0,1,1,,,,31616231616
2,Finland,8,AK Mohan,Rahel Khan,NG Collins,,0,0,0,,,,31616231616
2,Finland,8,AK Mohan,Rahel Khan,NG Collins,,0,6,6,,,,31616231616
2,Finland,8,AK Mohan,Rahel Khan,NG Collins,,0,1,1,,,,31616231616
2,Finland,8,NG Collins,Rahel Khan,AK Mohan,,0,1,1,,,,31616231616
2,Finland,8,AK Mohan,Rahel Khan,NG Collins,,0,0,0,,,,31616231616
2,Finland,9,NG Collins,Hassan Mehmood,AK Mohan,,0,0,0,,,,31616231616
2,Finland,9,NG Collins,Hassan Mehmood,AK Mohan,,0,0,0,,,,31616231616
2,Finland,9,NG Collins,Hassan Mehmood,AK Mohan,,0,4,4,,,,31616231616
2,Finland,9,NG Collins,Hassan Mehmood,AK Mohan,,0,1,1,,,,31616231616
2,Finland,9,AK Mohan,Hassan Mehmood,NG Collins,,0,0,0,,,,31616231616
2,Finland,9,AK Mohan,Hassan Mehmood,NG Collins,,0,1,1,,,,31616231616
2,Finland,10,AK Mohan,L Karlsson,NG Collins,,0,1,1,,,,31616231616
