inning,team_name,over_num,batsman_name,bowler,non_striker,extra_type,extra_run,total_run,batsman_run,dismissal_kind,dismissed_player,fielders_name,mergeid
2,Bangladesh,0,Tamim Iqbal,SL Malinga,Shamsur Rahman,,0,0,0,,,,345123451
2,Bangladesh,0,Tamim Iqbal,SL Malinga,Shamsur Rahman,,0,2,2,,,,345123451
2,Bangladesh,0,Tamim Iqbal,SL Malinga,Shamsur Rahman,,0,4,4,,,,345123451
2,Bangladesh,0,Tamim Iqbal,SL Malinga,Shamsur Rahman,,0,0,0,,,,345123451
2,Bangladesh,0,Tamim Iqbal,SL Malinga,Shamsur Rahman,,0,0,0,,,,345123451
2,Bangladesh,0,Tamim Iqbal,SL Malinga,Shamsur Rahman,,0,0,0,,,,345123451
2,Bangladesh,1,Shamsur Rahman,KMDN Kulasekara,Tamim Iqbal,,0,0,0,,,,345123451
2,Bangladesh,1,Shamsur Rahman,KMDN Kulasekara,Tamim Iqbal,,0,4,4,,,,345123451
2,Bangladesh,1,Shamsur Rahman,KMDN Kulasekara,Tamim Iqbal,,0,0,0,,,,345123451
2,Bangladesh,1,Shamsur Rahman,KMDN Kulasekara,Tamim Iqbal,,0,0,0,,,,345123451
2,Bangladesh,1,Shamsur Rahman,KMDN Kulasekara,Tamim Iqbal,,0,2,2,,,,345123451
2,Bangladesh,1,Shamsur Rahman,KMDN Kulasekara,Tamim Iqbal,,0,4,4,,,,345123451
2,Bangladesh,2,Tamim Iqbal,SMSM Senanayake,Shamsur Rahman,,0,0,0,,,,345123451
2,Bangladesh,2,Tamim Iqbal,SMSM Senanayake,Shamsur Rahman,,0,0,0,,,,345123451
2,Bangladesh,2,Tamim Iqbal,SMSM Senanayake,Shamsur Rahman,,0,1,1,,,,345123451
2,Bangladesh,2,Shamsur Rahman,SMSM Senanayake,Tamim Iqbal,,0,2,2,,,,345123451
2,Bangladesh,2,Shamsur Rahman,SMSM Senanayake,Tamim Iqbal,,0,0,0,,,,345123451
2,Bangladesh,2,Shamsur Rahman,SMSM Senanayake,Tamim Iqbal,,0,0,0,,,,345123451
2,Bangladesh,3,Tamim Iqbal,BAW Mendis,Shamsur Rahman,,0,0,0,,,,345123451
2,Bangladesh,3,Tamim Iqbal,BAW Mendis,Shamsur Rahman,,0,0,0,,,,345123451
2,Bangladesh,3,Tamim Iqbal,BAW Mendis,Shamsur Rahman,,0,0,0,,,,345123451
2,Bangladesh,3,Tamim Iqbal,BAW Mendis,Shamsur Rahman,,0,1,1,,,,345123451
2,Bangladesh,3,Shamsur Rahman,BAW Mendis,Tamim Iqbal,,0,4,4,,,,345123451
2,Bangladesh,3,Shamsur Rahman,BAW Mendis,Tamim Iqbal,,0,4,4,,,,345123451
2,Bangladesh,4,Tamim Iqbal,SMSM Senanayake,Shamsur Rahman,,0,4,4,,,,345123451
2,Bangladesh,4,Tamim Iqbal,SMSM Senanayake,Shamsur Rahman,,0,0,0,,,,345123451
2,Bangladesh,4,Tamim Iqbal,SMSM Senanayake,Shamsur Rahman,legbyes,1,1,0,,,,345123451
2,Bangladesh,4,Shamsur Rahman,SMSM Senanayake,Tamim Iqbal,,0,1,1,,,,345123451
2,Bangladesh,4,Tamim Iqbal,SMSM Senanayake,Shamsur Rahman,,0,4,4,,,,345123451
2,Bangladesh,4,Tamim Iqbal,SMSM Senanayake,Shamsur Rahman,wides,1,1,0,,,,345123451
2,Bangladesh,4,Tamim Iqbal,SMSM Senanayake,Shamsur Rahman,,0,0,0,,,,345123451
2,Bangladesh,5,Shamsur Rahman,SL Malinga,Tamim Iqbal,,0,0,0,,,,345123451
2,Bangladesh,5,Shamsur Rahman,SL Malinga,Tamim Iqbal,,0,1,1,,,,345123451
2,Bangladesh,5,Tamim Iqbal,SL Malinga,Shamsur Rahman,,0,4,4,,,,345123451
2,Bangladesh,5,Tamim Iqbal,SL Malinga,Shamsur Rahman,,0,4,4,,,,345123451
2,Bangladesh,5,Tamim Iqbal,SL Malinga,Shamsur Rahman,,0,0,0,,,,345123451
2,Bangladesh,5,Tamim Iqbal,SL Malinga,Shamsur Rahman,,0,4,4,,,,345123451
2,Bangladesh,6,Shamsur Rahman,BAW Mendis,Tamim Iqbal,,0,0,0,caught and bowled,Shamsur Rahman,,345123451
2,Bangladesh,6,Anamul Haque,BAW Mendis,Tamim Iqbal,,0,0,0,,,,345123451
2,Bangladesh,6,Anamul Haque,BAW Mendis,Tamim Iqbal,,0,0,0,,,,345123451
2,Bangladesh,6,Anamul Haque,BAW Mendis,Tamim Iqbal,,0,0,0,,,,345123451
2,Bangladesh,6,Anamul Haque,BAW Mendis,Tamim Iqbal,,0,0,0,,,,345123451
2,Bangladesh,6,Anamul Haque,BAW Mendis,Tamim Iqbal,,0,4,4,,,,345123451
2,Bangladesh,7,Tamim Iqbal,NLTC Perera,Anamul Haque,,0,1,1,,,,345123451
2,Bangladesh,7,Anamul Haque,NLTC Perera,Tamim Iqbal,,0,4,4,,,,345123451
2,Bangladesh,7,Anamul Haque,NLTC Perera,Tamim Iqbal,,0,1,1,,,,345123451
2,Bangladesh,7,Tamim Iqbal,NLTC Perera,Anamul Haque,,0,1,1,,,,345123451
2,Bangladesh,7,Anamul Haque,NLTC Perera,Tamim Iqbal,,0,1,1,,,,345123451
2,Bangladesh,7,Tamim Iqbal,NLTC Perera,Anamul Haque,,0,0,0,caught,Tamim Iqbal,AD Mathews,345123451
2,Bangladesh,8,Shakib Al Hasan,KMDN Kulasekara,Anamul Haque,,0,1,1,,,,345123451
2,Bangladesh,8,Anamul Haque,KMDN Kulasekara,Shakib Al Hasan,,0,0,0,,,,345123451
2,Bangladesh,8,Anamul Haque,KMDN Kulasekara,Shakib Al Hasan,,0,0,0,,,,345123451
2,Bangladesh,8,Anamul Haque,KMDN Kulasekara,Shakib Al Hasan,,0,0,0,,,,345123451
2,Bangladesh,8,Anamul Haque,KMDN Kulasekara,Shakib Al Hasan,,0,2,2,,,,345123451
2,Bangladesh,8,Anamul Haque,KMDN Kulasekara,Shakib Al Hasan,,0,4,4,,,,345123451
2,Bangladesh,9,Shakib Al Hasan,S Prasanna,Anamul Haque,,0,1,1,,,,345123451
2,Bangladesh,9,Anamul Haque,S Prasanna,Shakib Al Hasan,,0,1,1,,,,345123451
2,Bangladesh,9,Shakib Al Hasan,S Prasanna,Anamul Haque,,0,1,1,,,,345123451
2,Bangladesh,9,Anamul Haque,S Prasanna,Shakib Al Hasan,,0,2,2,,,,345123451
2,Bangladesh,9,Anamul Haque,S Prasanna,Shakib Al Hasan,,0,0,0,,,,345123451
2,Bangladesh,9,Anamul Haque,S Prasanna,Shakib Al Hasan,,0,1,1,,,,345123451
2,Bangladesh,10,Anamul Haque,NLTC Perera,Shakib Al Hasan,,0,1,1,,,,345123451
2,Bangladesh,10,Shakib Al Hasan,NLTC Perera,Anamul Haque,,0,6,6,,,,345123451
2,Bangladesh,10,Shakib Al Hasan,NLTC Perera,Anamul Haque,,0,1,1,,,,345123451
2,Bangladesh,10,Anamul Haque,NLTC Perera,Shakib Al Hasan,,0,1,1,,,,345123451
2,Bangladesh,10,Shakib Al Hasan,NLTC Perera,Anamul Haque,,0,1,1,,,,345123451
2,Bangladesh,10,Anamul Haque,NLTC Perera,Shakib Al Hasan,,0,2,2,,,,345123451
2,Bangladesh,11,Shakib Al Hasan,BAW Mendis,Anamul Haque,,0,1,1,,,,345123451
2,Bangladesh,11,Anamul Haque,BAW Mendis,Shakib Al Hasan,,0,0,0,,,,345123451
2,Bangladesh,11,Anamul Haque,BAW Mendis,Shakib Al Hasan,,0,1,1,,,,345123451
2,Bangladesh,11,Shakib Al Hasan,BAW Mendis,Anamul Haque,,0,1,1,,,,345123451
2,Bangladesh,11,Anamul Haque,BAW Mendis,Shakib Al Hasan,,0,1,1,,,,345123451
2,Bangladesh,11,Shakib Al Hasan,BAW Mendis,Anamul Haque,,0,1,1,,,,345123451
2,Bangladesh,12,Shakib Al Hasan,SMSM Senanayake,Anamul Haque,,0,4,4,,,,345123451
2,Bangladesh,12,Shakib Al Hasan,SMSM Senanayake,Anamul Haque,,0,2,2,,,,345123451
2,Bangladesh,12,Shakib Al Hasan,SMSM Senanayake,Anamul Haque,,0,1,1,,,,345123451
2,Bangladesh,12,Anamul Haque,SMSM Senanayake,Shakib Al Hasan,legbyes,1,1,0,,,,345123451
2,Bangladesh,12,Shakib Al Hasan,SMSM Senanayake,Anamul Haque,,0,0,0,,,,345123451
2,Bangladesh,12,Shakib Al Hasan,SMSM Senanayake,Anamul Haque,,0,1,1,,,,345123451
2,Bangladesh,13,Shakib Al Hasan,KMDN Kulasekara,Anamul Haque,,0,0,0,,,,345123451
2,Bangladesh,13,Shakib Al Hasan,KMDN Kulasekara,Anamul Haque,,0,4,4,,,,345123451
